moovne	2013-10-25	200.00	220.00	20.00	562	123640.00	11240.00
moovne	2013-10-25	500.00	550.00	50.00	253	139150.00	12650.00
moovne	2013-10-26	100.00	110.00	10.00	291	32010.00	2910.00
moovne	2013-10-26	200.00	220.00	20.00	553	121660.00	11060.00
moovne	2013-10-26	500.00	550.00	50.00	240	132000.00	12000.00
moovne	2013-10-27	100.00	110.00	10.00	314	34540.00	3140.00
moovne	2013-10-27	200.00	220.00	20.00	538	118360.00	10760.00
moovne	2013-10-27	500.00	550.00	50.00	206	113300.00	10300.00
moovne	2013-10-28	100.00	110.00	10.00	257	28270.00	2570.00
moovne	2013-10-28	200.00	220.00	20.00	493	108460.00	9860.00
moovne	2013-10-28	500.00	550.00	50.00	215	118250.00	10750.00
moovne	2013-10-29	100.00	110.00	10.00	311	34210.00	3110.00
moovne	2013-10-29	200.00	220.00	20.00	465	102300.00	9300.00
moovne	2013-10-29	500.00	550.00	50.00	206	113300.00	10300.00
moovne	2013-10-30	100.00	110.00	10.00	369	40590.00	3690.00
moovne	2013-10-30	200.00	220.00	20.00	641	141020.00	12820.00
moovne	2013-10-30	500.00	550.00	50.00	316	173800.00	15800.00
moovne	2013-10-31	100.00	110.00	10.00	301	33110.00	3010.00
moovne	2013-10-31	200.00	220.00	20.00	527	115940.00	10540.00
moovne	2013-10-31	500.00	550.00	50.00	228	125400.00	11400.00
moovne	2013-11-01	100.00	110.00	10.00	426	46860.00	4260.00
moovne	2013-11-01	200.00	220.00	20.00	631	138820.00	12620.00
moovne	2013-11-01	500.00	550.00	50.00	325	178750.00	16250.00
moovne	2013-11-02	100.00	110.00	10.00	376	41360.00	3760.00
moovne	2013-11-02	200.00	220.00	20.00	610	134200.00	12200.00
moovne	2013-11-02	500.00	550.00	50.00	243	133650.00	12150.00
moovne	2013-11-03	100.00	110.00	10.00	369	40590.00	3690.00
moovne	2013-11-03	200.00	220.00	20.00	562	123640.00	11240.00
moovne	2013-11-03	500.00	550.00	50.00	269	147950.00	13450.00
moovne	2013-11-04	100.00	110.00	10.00	347	38170.00	3470.00
moovne	2013-11-04	200.00	220.00	20.00	561	123420.00	11220.00
moovne	2013-11-04	500.00	550.00	50.00	246	135300.00	12300.00
moovne	2013-11-05	100.00	110.00	10.00	335	36850.00	3350.00
moovne	2013-11-05	200.00	220.00	20.00	491	108020.00	9820.00
moovne	2013-11-05	500.00	550.00	50.00	231	127050.00	11550.00
moovne	2013-11-06	100.00	110.00	10.00	281	30910.00	2810.00
moovne	2013-11-06	200.00	220.00	20.00	500	110000.00	10000.00
moovne	2013-11-06	500.00	550.00	50.00	223	122650.00	11150.00
moovne	2013-11-07	100.00	110.00	10.00	287	31570.00	2870.00
moovne	2013-11-07	200.00	220.00	20.00	484	106480.00	9680.00
moovne	2013-11-07	500.00	550.00	50.00	229	125950.00	11450.00
moovne	2013-11-08	100.00	110.00	10.00	331	36410.00	3310.00
moovne	2013-11-08	200.00	220.00	20.00	522	114840.00	10440.00
moovne	2013-11-08	500.00	550.00	50.00	204	112200.00	10200.00
moovne	2013-11-09	100.00	110.00	10.00	291	32010.00	2910.00
moovne	2013-11-09	200.00	220.00	20.00	551	121220.00	11020.00
moovne	2013-11-09	500.00	550.00	50.00	191	105050.00	9550.00
moovne	2013-11-10	100.00	110.00	10.00	329	36190.00	3290.00
moovne	2013-11-10	200.00	220.00	20.00	536	117920.00	10720.00
moovne	2013-11-10	500.00	550.00	50.00	204	112200.00	10200.00
moovne	2013-11-11	100.00	110.00	10.00	561	61710.00	5610.00
moovne	2013-11-11	200.00	220.00	20.00	889	195580.00	17780.00
moovne	2013-11-11	500.00	550.00	50.00	412	226600.00	20600.00
moovne	2013-11-12	100.00	110.00	10.00	473	52030.00	4730.00
moovne	2013-11-12	200.00	220.00	20.00	712	156640.00	14240.00
moovne	2013-11-12	500.00	550.00	50.00	321	176550.00	16050.00
moovne	2013-11-13	100.00	110.00	10.00	454	49940.00	4540.00
moovne	2013-11-13	200.00	220.00	20.00	789	173580.00	15780.00
moovne	2013-11-13	500.00	550.00	50.00	334	183700.00	16700.00
moovne	2013-11-14	100.00	110.00	10.00	557	61270.00	5570.00
moovne	2013-11-14	200.00	220.00	20.00	788	173360.00	15760.00
moovne	2013-11-14	500.00	550.00	50.00	364	200200.00	18200.00
moovne	2013-11-15	100.00	110.00	10.00	502	55220.00	5020.00
moovne	2013-11-15	200.00	220.00	20.00	796	175120.00	15920.00
moovne	2013-11-15	500.00	550.00	50.00	372	204600.00	18600.00
moovne	2013-11-16	100.00	110.00	10.00	660	72600.00	6600.00
moovne	2013-11-16	200.00	220.00	20.00	1014	223080.00	20280.00
moovne	2013-11-16	500.00	550.00	50.00	405	222750.00	20250.00
moovne	2013-11-17	100.00	110.00	10.00	557	61270.00	5570.00
moovne	2013-11-17	200.00	220.00	20.00	912	200640.00	18240.00
moovne	2013-11-17	500.00	550.00	50.00	398	218900.00	19900.00
moovne	2013-11-18	100.00	110.00	10.00	606	66660.00	6060.00
moovne	2013-11-18	200.00	220.00	20.00	905	199100.00	18100.00
moovne	2013-11-18	500.00	550.00	50.00	401	220550.00	20050.00
moovne	2013-11-19	100.00	110.00	10.00	593	65230.00	5930.00
moovne	2013-11-19	200.00	220.00	20.00	928	204160.00	18560.00
moovne	2013-11-19	500.00	550.00	50.00	384	211200.00	19200.00
moovne	2013-11-20	100.00	110.00	10.00	571	62810.00	5710.00
moovne	2013-11-20	200.00	220.00	20.00	858	188760.00	17160.00
moovne	2013-11-20	500.00	550.00	50.00	417	229350.00	20850.00
moovne	2013-11-21	100.00	110.00	10.00	541	59510.00	5410.00
moovne	2013-11-21	200.00	220.00	20.00	845	185900.00	16900.00
moovne	2013-11-21	500.00	550.00	50.00	377	207350.00	18850.00
moovne	2013-11-22	100.00	110.00	10.00	589	64790.00	5890.00
moovne	2013-11-22	200.00	220.00	20.00	855	188100.00	17100.00
moovne	2013-11-22	500.00	550.00	50.00	401	220550.00	20050.00
moovne	2013-11-23	100.00	110.00	10.00	584	64240.00	5840.00
moovne	2013-11-23	200.00	220.00	20.00	928	204160.00	18560.00
moovne	2013-11-23	500.00	550.00	50.00	444	244200.00	22200.00
moovne	2013-11-24	100.00	110.00	10.00	616	67760.00	6160.00
moovne	2013-11-24	200.00	220.00	20.00	927	203940.00	18540.00
moovne	2013-11-24	500.00	550.00	50.00	395	217250.00	19750.00
moovne	2013-11-25	100.00	110.00	10.00	574	63140.00	5740.00
moovne	2013-11-25	200.00	220.00	20.00	881	193820.00	17620.00
moovne	2013-11-25	500.00	550.00	50.00	404	222200.00	20200.00
moovne	2013-11-26	100.00	110.00	10.00	575	63250.00	5750.00
moovne	2013-11-26	200.00	220.00	20.00	862	189640.00	17240.00
moovne	2013-11-26	500.00	550.00	50.00	371	204050.00	18550.00
moovne	2013-11-27	100.00	110.00	10.00	779	85690.00	7790.00
moovne	2013-11-27	200.00	220.00	20.00	1212	266640.00	24240.00
moovne	2013-11-27	500.00	550.00	50.00	576	316800.00	28800.00
moovne	2013-11-28	100.00	110.00	10.00	551	60610.00	5510.00
moovne	2013-11-28	200.00	220.00	20.00	914	201080.00	18280.00
moovne	2013-11-28	500.00	550.00	50.00	355	195250.00	17750.00
moovne	2013-11-29	100.00	110.00	10.00	599	65890.00	5990.00
moovne	2013-11-29	200.00	220.00	20.00	826	181720.00	16520.00
moovne	2013-11-29	500.00	550.00	50.00	362	199100.00	18100.00
moovne	2013-11-30	100.00	110.00	10.00	583	64130.00	5830.00
moovne	2013-11-30	200.00	220.00	20.00	843	185460.00	16860.00
moovne	2013-11-30	500.00	550.00	50.00	390	214500.00	19500.00
moovne	2013-12-01	100.00	110.00	10.00	625	68750.00	6250.00
moovne	2013-12-01	200.00	220.00	20.00	833	183260.00	16660.00
moovne	2013-12-01	500.00	550.00	50.00	380	209000.00	19000.00
moovne	2013-12-02	100.00	110.00	10.00	611	67210.00	6110.00
moovne	2013-12-02	200.00	220.00	20.00	768	168960.00	15360.00
moovne	2013-12-02	500.00	550.00	50.00	377	207350.00	18850.00
moovne	2013-12-03	100.00	110.00	10.00	744	81840.00	7440.00
moovne	2013-12-03	200.00	220.00	20.00	941	207020.00	18820.00
moovne	2013-12-03	500.00	550.00	50.00	454	249700.00	22700.00
moovne	2013-12-04	100.00	110.00	10.00	605	66550.00	6050.00
moovne	2013-12-04	200.00	220.00	20.00	842	185240.00	16840.00
moovne	2013-12-04	500.00	550.00	50.00	369	202950.00	18450.00
moovne	2013-12-05	100.00	110.00	10.00	660	72600.00	6600.00
